0 368 625 378 615
0 342 602 352 592
0 513 534 523 524
0 566 583 576 573
0 556 462 566 452
0 537 430 547 420
0 584 435 594 425
0 578 413 588 403
0 535 235 545 225
0 468 178 478 168
0 332 168 342 158
0 683 163 693 153
0 733 227 743 217
0 701 232 711 222
0 810 181 820 171
0 825 323 835 313
0 770 351 780 341
0 831 395 841 385
0 853 347 863 337
0 875 366 885 356
0 923 333 933 323
0 964 311 974 301
0 901 493 911 483
0 947 506 957 496
0 977 512 987 502
0 1014 463 1024 453
0 938 544 948 534
0 863 580 873 570
0 912 631 922 621
0 951 564 961 554
0 1042 626 1052 616
0 1085 536 1095 526
0 413 35 423 25
