0 930 82 940 72
0 865 33 875 23
0 827 46 837 36
0 819 86 829 76
0 842 93 852 83
0 810 157 820 147
0 760 188 770 178
0 824 203 834 193
0 807 232 817 222
0 808 260 818 250
0 802 277 812 267
0 793 296 803 286
0 789 312 799 302
0 761 267 771 257
0 760 232 770 222
0 690 168 700 158
0 685 182 695 172
0 764 118 774 108
0 717 51 727 41
0 711 30 721 20
0 632 141 642 131
0 601 156 611 146
0 597 63 607 53
0 564 63 574 53
0 512 88 522 78
0 547 179 557 169
0 533 190 543 180
0 532 237 542 227
0 508 251 518 241
0 497 261 507 251
0 580 248 590 238
0 597 180 607 170
0 624 186 634 176
0 686 229 696 219
0 680 237 690 227
0 661 263 671 253
0 620 234 630 224
0 626 284 636 274
0 640 301 650 291
0 631 306 641 296
0 608 290 618 280
0 598 344 608 334
0 629 362 639 352
0 614 352 624 342
0 711 338 721 328
0 732 325 742 315
0 734 372 744 362
0 717 428 727 418
0 665 410 675 400
0 807 531 817 521
0 794 527 804 517
0 812 510 822 500
0 803 511 813 501
0 827 457 837 447
0 832 438 842 428
0 848 393 858 383
0 854 341 864 331
0 853 320 863 310
0 869 312 879 302
0 963 220 973 210
0 961 166 971 156
0 882 105 892 95
0 973 248 983 238
0 1073 298 1083 288
0 1077 274 1087 264
0 1017 296 1027 286
0 992 287 1002 277
0 1047 428 1057 418
0 1065 434 1075 424
0 1077 483 1087 473
0 1029 479 1039 469
0 1013 478 1023 468
0 991 453 1001 443
0 1015 534 1025 524
0 973 523 983 513
0 1015 632 1025 622
0 828 560 838 550
0 810 555 820 545
0 919 353 929 343
0 691 510 701 500
0 758 599 768 589
0 816 664 826 654
0 811 689 821 679
0 867 759 877 749
0 858 784 868 774
0 827 765 837 755
0 778 759 788 749
0 750 710 760 700
0 723 734 733 724
0 700 764 710 754
0 683 736 693 726
0 701 746 711 736
0 665 772 675 762
0 639 764 649 754
0 628 733 638 723
0 618 747 628 737
0 580 715 590 705
0 621 515 631 505
0 586 540 596 530
0 586 513 596 503
0 546 741 556 731
0 655 561 665 551
0 632 578 642 568
0 615 595 625 585
0 555 500 565 490
0 548 554 558 544
0 495 558 505 548
0 481 535 491 525
0 430 554 440 544
0 425 516 435 506
0 465 505 475 495
0 407 443 417 433
0 447 394 457 384
0 485 344 495 334
0 549 322 559 312
0 433 336 443 326
0 445 208 455 198
0 455 197 465 187
0 461 176 471 166
0 421 180 431 170
0 357 202 367 192
0 341 236 351 226
0 325 216 335 206
0 327 205 337 195
0 333 158 343 148
0 340 143 350 133
0 363 111 373 101
0 290 95 300 85
0 441 60 451 50
0 423 105 433 95
0 424 92 434 82
0 449 128 459 118
0 302 224 312 214
0 280 233 290 223
0 245 251 255 241
0 185 286 195 276
0 175 326 185 316
0 161 329 171 319
0 283 379 293 369
0 323 471 333 461
0 327 495 337 485
0 324 518 334 508
0 287 481 297 471
0 291 496 301 486
0 304 521 314 511
0 264 546 274 536
0 248 555 258 545
0 254 604 264 594
0 219 607 229 597
0 335 567 345 557
0 282 609 292 599
0 295 602 305 592
0 338 635 348 625
0 320 636 330 626
0 277 658 287 648
0 407 632 417 622
0 535 658 545 648
0 480 679 490 669
0 416 720 426 710
0 414 760 424 750
0 419 789 429 779
0 687 661 697 651
0 720 671 730 661
0 709 683 719 673
0 954 402 964 392
0 962 390 972 380
0 911 567 921 557
0 393 141 403 131
