0 997 258 1007 248
0 968 174 978 164
0 814 133 824 123
0 753 124 763 114
0 646 235 656 225
0 627 231 637 221
0 584 222 594 212
0 589 64 599 54
0 561 58 571 48
0 530 61 540 51
0 432 56 442 46
0 334 81 344 71
0 247 242 257 232
0 371 372 381 362
0 402 412 412 402
0 439 392 449 382
0 442 336 452 326
0 487 324 497 314
0 536 330 546 320
0 742 270 752 260
0 726 299 736 289
0 704 323 714 313
0 628 360 638 350
0 722 396 732 386
0 732 376 742 366
0 847 422 857 412
0 890 542 900 532
0 744 614 754 604
0 708 648 718 638
0 782 771 792 761
0 682 520 692 510
0 650 543 660 533
0 515 639 525 629
0 478 672 488 662
0 409 733 419 723
0 494 557 504 547
0 413 618 423 608
0 301 653 311 643
0 294 581 304 571
0 243 590 253 580
