0 622 583 632 573
0 581 591 591 581
0 556 601 566 591
0 442 756 452 746
0 399 737 409 727
0 350 760 360 750
0 278 693 288 683
0 263 625 273 615
0 260 593 270 583
0 287 564 297 554
0 232 522 242 512
0 395 513 405 503
0 401 480 411 470
0 415 405 425 395
0 540 300 550 290
0 522 269 532 259
0 418 247 428 237
0 410 206 420 196
0 369 161 379 151
0 312 181 322 171
0 243 187 253 177
0 308 250 318 240
0 343 298 353 288
0 318 313 328 303
0 338 347 348 337
0 312 336 322 326
0 213 326 223 316
0 269 391 279 381
0 251 392 261 382
0 358 627 368 617
0 696 693 706 683
0 652 593 662 583
0 685 554 695 544
0 816 562 826 552
0 813 513 823 503
0 813 529 823 519
0 767 662 777 652
0 737 701 747 691
0 784 725 794 715
0 820 696 830 686
0 788 679 798 669
0 866 705 876 695
0 915 723 925 713
0 886 715 896 705
0 963 709 973 699
0 899 665 909 655
0 902 641 912 631
0 977 580 987 570
0 1015 609 1025 599
0 983 531 993 521
0 987 496 997 486
0 933 445 943 435
0 876 325 886 315
0 867 262 877 252
0 871 238 881 228
0 825 236 835 226
0 842 205 852 195
0 876 194 886 184
0 881 169 891 159
0 968 236 978 226
0 981 200 991 190
0 828 65 838 55
0 819 34 829 24
0 698 54 708 44
0 606 54 616 44
0 562 30 572 20
0 630 101 640 91
0 650 139 660 129
0 535 126 545 116
0 564 202 574 192
0 581 235 591 225
0 641 228 651 218
0 642 259 652 249
0 610 297 620 287
0 646 404 656 394
0 635 417 645 407
