0 550 433 560 423
0 556 482 566 472
0 565 511 575 501
0 597 519 607 509
0 639 522 649 512
0 671 518 681 508
0 723 342 733 332
0 739 302 749 292
0 451 339 461 329
0 460 454 470 444
0 527 546 537 536
0 502 482 512 472
0 478 598 488 588
0 443 578 453 568
0 374 591 384 581
0 318 564 328 554
0 289 670 299 660
0 285 654 295 644
0 324 686 334 676
0 358 689 368 679
0 286 438 296 428
0 288 509 298 499
0 328 429 338 419
0 299 361 309 351
0 356 335 366 325
0 330 307 340 297
0 227 180 237 170
0 393 179 403 169
0 448 89 458 79
0 470 84 480 74
0 529 194 539 184
0 558 198 568 188
0 559 87 569 77
0 623 102 633 92
0 650 129 660 119
0 707 159 717 149
0 760 106 770 96
0 791 187 801 177
0 792 217 802 207
0 735 254 745 244
0 452 174 462 164
0 982 636 992 626
0 1022 590 1032 580
0 1060 535 1070 525
0 943 439 953 429
0 1027 347 1037 337
0 544 564 554 554
0 799 557 809 547
0 813 549 823 539
0 890 518 900 508
0 682 707 692 697
0 615 758 625 748
0 720 667 730 657
