0 286 72 296 62
0 362 73 372 63
0 424 67 434 57
0 525 75 535 65
0 545 23 555 13
0 278 216 288 206
0 197 191 207 181
0 374 249 384 239
0 276 378 286 368
0 332 465 342 455
0 312 516 322 506
0 285 610 295 600
0 466 589 476 579
0 473 567 483 557
0 550 401 560 391
0 549 355 559 345
0 547 322 557 312
0 648 432 658 422
0 694 465 704 455
0 683 509 693 499
0 651 532 661 522
0 540 602 550 592
0 529 634 539 624
0 463 781 473 771
0 700 656 710 646
0 902 765 912 755
0 647 772 657 762
0 498 702 508 692
0 441 734 451 724
0 871 383 881 373
0 945 306 955 296
0 989 227 999 217
0 996 213 1006 203
0 843 228 853 218
0 874 257 884 247
0 955 484 965 474
