0 989 232 999 222
0 1002 199 1012 189
0 947 308 957 298
0 874 387 884 377
0 960 485 970 475
0 840 320 850 310
0 818 306 828 296
0 841 221 851 211
0 878 261 888 251
0 699 654 709 644
0 901 769 911 759
0 650 777 660 767
0 465 778 475 768
0 440 732 450 722
0 465 746 475 736
0 534 634 544 624
0 655 538 665 528
0 689 511 699 501
0 695 464 705 454
0 650 434 660 424
0 556 403 566 393
0 557 357 567 347
0 547 318 557 308
0 562 134 572 124
0 527 81 537 71
0 545 21 555 11
0 429 67 439 57
0 357 77 367 67
0 424 26 434 16
0 288 79 298 69
0 287 218 297 208
0 191 192 201 182
0 376 244 386 234
0 278 375 288 365
0 335 466 345 456
0 310 514 320 504
0 165 467 175 457
0 169 443 179 433
0 289 617 299 607
0 469 590 479 580
0 475 564 485 554
0 589 333 599 323
