0 258 98 268 88
0 274 105 284 95
0 303 94 313 84
0 361 89 371 79
0 395 83 405 73
0 415 80 425 70
0 384 31 394 21
0 416 32 426 22
0 448 65 458 55
0 516 90 526 80
0 558 27 568 17
0 545 132 555 122
0 590 154 600 144
0 680 33 690 23
0 796 97 806 87
0 818 122 828 112
0 912 83 922 73
0 930 48 940 38
0 911 117 921 107
0 923 116 933 106
0 970 95 980 85
0 995 124 1005 114
0 1026 140 1036 130
0 1009 176 1019 166
0 935 164 945 154
0 937 187 947 177
0 990 254 1000 244
0 1005 223 1015 213
0 848 202 858 192
0 881 278 891 268
0 960 301 970 291
0 868 336 878 326
0 823 305 833 295
0 807 322 817 312
0 777 288 787 278
0 872 396 882 386
0 915 441 925 431
0 1015 344 1025 334
0 1040 354 1050 344
0 1084 418 1094 408
0 1062 415 1072 405
0 1052 392 1062 382
0 1041 492 1051 482
0 995 494 1005 484
0 971 498 981 488
0 1067 576 1077 566
0 950 620 960 610
0 1017 640 1027 630
0 919 571 929 561
0 908 605 918 595
0 914 671 924 661
0 901 704 911 694
0 907 783 917 773
0 866 726 876 716
0 788 692 798 682
0 764 647 774 637
0 776 720 786 710
0 749 713 759 703
0 700 657 710 647
0 654 711 664 701
0 610 702 620 692
0 707 513 717 503
0 669 548 679 538
0 702 466 712 456
0 683 436 693 426
0 654 420 664 410
0 628 414 638 404
0 597 359 607 349
0 615 322 625 312
0 587 299 597 289
0 577 353 587 343
0 544 319 554 309
0 674 179 684 169
0 694 197 704 187
0 515 238 525 228
0 501 267 511 257
0 425 138 435 128
0 405 168 415 158
0 388 236 398 226
0 367 267 377 257
0 363 300 373 290
0 302 223 312 213
0 237 273 247 263
0 219 274 229 264
0 168 287 178 277
0 161 268 171 258
0 264 328 274 318
0 296 377 306 367
0 204 414 214 404
0 220 410 230 400
0 213 457 223 447
0 259 453 269 443
0 269 499 279 489
0 229 506 239 496
0 170 473 180 463
0 170 493 180 483
0 321 510 331 500
0 336 464 346 454
0 465 336 475 326
0 453 305 463 295
0 554 408 564 398
0 495 468 505 458
0 461 455 471 445
0 533 479 543 469
0 552 451 562 441
0 420 488 430 478
0 448 481 458 471
0 463 514 473 504
0 395 531 405 521
0 443 584 453 574
0 423 592 433 582
0 463 581 473 571
0 491 563 501 553
0 515 590 525 580
0 509 605 519 595
0 574 599 584 589
0 532 639 542 629
0 510 684 520 674
0 509 728 519 718
0 479 749 489 739
0 470 778 480 768
0 450 733 460 723
0 457 683 467 673
0 462 663 472 653
0 245 596 255 586
0 309 633 319 623
0 288 678 298 668
0 261 680 271 670
0 429 778 439 768
0 271 611 281 601
