0 779 47 789 37
0 684 138 694 128
0 618 38 628 28
0 621 84 631 74
0 409 53 419 43
0 430 74 440 64
0 353 39 363 29
0 342 82 352 72
0 281 348 291 338
0 340 389 350 379
0 341 365 351 355
0 378 298 388 288
0 505 270 515 260
0 639 219 649 209
0 613 273 623 263
0 754 216 764 206
0 891 256 901 246
0 916 236 926 226
0 982 291 992 281
0 1011 309 1021 299
0 984 411 994 401
0 956 435 966 425
0 802 409 812 399
0 741 438 751 428
0 618 428 628 418
0 625 358 635 348
0 561 357 571 347
0 566 407 576 397
0 600 468 610 458
0 579 481 589 471
0 749 726 759 716
0 488 763 498 753
0 463 744 473 734
0 453 558 463 548
0 338 598 348 588
0 275 483 285 473
