0 563 64 573 54
0 519 75 529 65
0 439 61 449 51
0 301 86 311 76
0 363 120 373 110
0 389 134 399 124
0 599 63 609 53
0 585 237 595 227
0 623 238 633 228
0 667 245 677 235
0 767 224 777 214
0 762 189 772 179
0 758 112 768 102
0 817 149 827 139
0 815 198 825 188
0 810 231 820 221
0 794 288 804 278
0 792 307 802 297
0 758 264 768 254
0 738 314 748 304
0 714 330 724 320
0 734 373 744 363
0 893 91 903 81
0 935 76 945 66
0 825 52 835 42
0 815 73 825 63
0 964 163 974 153
0 970 219 980 209
0 979 244 989 234
0 1011 288 1021 278
0 1000 449 1010 439
0 1084 491 1094 481
0 1019 642 1029 632
0 849 400 859 390
0 907 555 917 545
0 245 245 255 235
0 629 361 639 351
0 550 323 560 313
0 485 330 495 320
0 438 334 448 324
0 361 378 371 368
0 164 243 174 233
0 445 389 455 379
0 414 428 424 418
0 328 512 338 502
0 305 513 315 503
0 254 600 264 590
0 221 597 231 587
0 185 584 195 574
0 285 653 295 643
0 411 626 421 616
0 721 415 731 405
0 694 511 704 501
0 654 555 664 545
0 606 592 616 582
0 589 529 599 519
0 582 507 592 497
0 558 498 568 488
0 551 544 561 534
0 497 557 507 547
0 479 528 489 518
0 466 506 476 496
0 437 522 447 512
0 433 540 443 530
0 333 563 343 553
0 298 596 308 586
0 414 722 424 712
0 483 678 493 668
0 536 647 546 637
0 582 708 592 698
0 556 733 566 723
0 641 744 651 734
0 673 763 683 753
0 697 763 707 753
0 724 726 734 716
0 753 718 763 708
0 762 603 772 593
0 705 675 715 665
0 787 760 797 750
