1.000000000000000000e+00 5.310918367346939704e+02 5.316914038342622462e+01
2.000000000000000000e+00 5.384604205318491950e+02 2.195825602968466228e+01
3.000000000000000000e+00 4.115902906617193935e+02 6.287971552257272378e+01
4.000000000000000000e+00 3.651159554730984951e+02 6.548515769944344811e+01
5.000000000000000000e+00 2.841413110698826472e+02 6.401144094001244866e+01
6.000000000000000000e+00 2.105612244897960181e+02 1.880392702535559692e+02
7.000000000000000000e+00 2.658778602350031974e+02 2.094870129870130313e+02
8.000000000000000000e+00 3.670108225108226065e+02 2.533033395176253180e+02
9.000000000000000000e+00 2.676410018552876977e+02 3.766471861471861757e+02
1.000000000000000000e+01 3.247733457019172079e+02 4.620955473098330231e+02
1.100000000000000000e+01 5.385129870129871961e+02 3.974894867037723998e+02
1.200000000000000000e+01 3.034047619047619833e+02 5.209384662956091461e+02
1.300000000000000000e+01 2.797727272727274226e+02 5.929131106988249940e+02
1.400000000000000000e+01 6.421196660482376046e+02 4.367795299938157427e+02
1.500000000000000000e+01 6.881728509585655047e+02 4.658061224489795791e+02
1.600000000000000000e+01 6.713831168831170544e+02 5.045698824984539215e+02
1.700000000000000000e+01 6.478302411873842175e+02 5.222278911564626469e+02
1.800000000000000000e+01 6.975414347557207293e+02 6.560454545454545041e+02
1.900000000000000000e+01 6.414090909090909918e+02 7.671258503401360258e+02
2.000000000000000000e+01 9.020967841682129347e+02 7.532835497835496881e+02
2.100000000000000000e+01 9.508079777365494465e+02 4.777009894867038042e+02
2.200000000000000000e+01 8.662804576376006480e+02 3.779366110080395629e+02
2.300000000000000000e+01 9.317813852813853828e+02 2.997776747062462164e+02
