1.000000000000000000e+00 4.321431663574522304e+02 2.599087816944960423e+02
2.000000000000000000e+00 5.356181199752629709e+02 2.597244897959184300e+02
3.000000000000000000e+00 6.105927643784789325e+02 2.829879406307977661e+02
4.000000000000000000e+00 8.056743970315401384e+02 3.904103277674706760e+02
5.000000000000000000e+00 8.535173160173162614e+02 4.314109461966605181e+02
6.000000000000000000e+00 7.925952380952383010e+02 5.798339517625231565e+02
7.000000000000000000e+00 7.581474953617812389e+02 5.760708101422387699e+02
8.000000000000000000e+00 7.888320964749536870e+02 6.614666048237476161e+02
9.000000000000000000e+00 3.102204700061843710e+02 6.164134199134198298e+02
1.000000000000000000e+01 4.185377241805815061e+02 7.442835497835496881e+02
1.100000000000000000e+01 7.584894867037726272e+02 7.344412492269634640e+02
1.200000000000000000e+01 6.890151515151517287e+02 6.038079777365492191e+02
1.300000000000000000e+01 2.440881261595548608e+02 6.503348794063078913e+02
