1.000000000000000000e+00 7.472526283240570137e+02 5.911657390228822351e+01
2.000000000000000000e+00 6.656725417439704415e+02 8.674860853432289787e+01
3.000000000000000000e+00 7.486737786023502395e+02 2.139607297464440308e+02
4.000000000000000000e+00 6.216193568336427688e+02 2.406978973407544800e+02
5.000000000000000000e+00 6.150139146567719308e+02 2.718036487322201538e+02
6.000000000000000000e+00 6.035927643784789325e+02 3.665680272108843383e+02
7.000000000000000000e+00 5.991190476190477057e+02 3.913577612863327886e+02
8.000000000000000000e+00 4.137745825602970058e+02 5.605179344465059330e+02
9.000000000000000000e+00 3.463787878787880459e+02 6.051499690785404937e+02
1.000000000000000000e+01 2.731147186147186972e+02 4.507269635126777985e+02
1.100000000000000000e+01 2.614567099567100854e+02 3.636205936920223394e+02
1.200000000000000000e+01 3.945111317254175560e+02 2.975408163265306030e+02
1.300000000000000000e+01 4.541697588126160667e+02 2.802773654916512669e+02
