1.000000000000000000e+00 8.944913419913420967e+02 3.408998144712438716e+01
2.000000000000000000e+00 8.363064316635745854e+02 4.793228200371061121e+01
3.000000000000000000e+00 8.907807668521954838e+02 2.540139146567718171e+02
4.000000000000000000e+00 8.892544836116267106e+02 2.755667903525046540e+02
5.000000000000000000e+00 8.130429808286953630e+02 2.709087816944960423e+02
6.000000000000000000e+00 8.502012987012988106e+02 2.289873222016079808e+02
7.000000000000000000e+00 8.042532467532469127e+02 3.651468769325912263e+02
8.000000000000000000e+00 8.946756338899197090e+02 4.329372294372294618e+02
9.000000000000000000e+00 8.711753246753248732e+02 4.640955473098330231e+02
1.000000000000000000e+01 8.561487322201610368e+02 4.806484230055658600e+02
1.100000000000000000e+01 8.016218305504021373e+02 5.456230674087817079e+02
1.200000000000000000e+01 7.623843537414968523e+02 5.477282003710574827e+02
1.300000000000000000e+01 7.156205936920225668e+02 5.870708101422387699e+02
1.400000000000000000e+01 6.728042671614102801e+02 6.127554112554112180e+02
1.500000000000000000e+01 6.198562152133581549e+02 5.778339517625231565e+02
1.600000000000000000e+01 5.941190476190477057e+02 5.441493506493507084e+02
1.700000000000000000e+01 5.406972789115648084e+02 5.620442176870748199e+02
1.800000000000000000e+01 4.991703772418059657e+02 5.285964749536178715e+02
1.900000000000000000e+01 4.855649350649352414e+02 5.525179344465059330e+02
2.000000000000000000e+01 5.058809523809525786e+02 5.714653679653679319e+02
2.100000000000000000e+01 5.177232529375387458e+02 3.980683364254792878e+02
2.200000000000000000e+01 5.993559059987633191e+02 4.103317872603586807e+02
2.300000000000000000e+01 6.181456400742117694e+02 4.405426716141001862e+02
2.400000000000000000e+01 6.641462585034014410e+02 3.831734693877551763e+02
2.500000000000000000e+01 6.235667903525047677e+02 2.758036487322201538e+02
2.600000000000000000e+01 6.005927643784789325e+02 3.845946196660482883e+02
2.700000000000000000e+01 5.249075448361163581e+02 3.504888682745826145e+02
2.800000000000000000e+01 3.695371057513916071e+02 6.223608534322820560e+02
2.900000000000000000e+01 3.158259121830552090e+02 6.426768707482992795e+02
3.000000000000000000e+01 2.589829931972789723e+02 6.287820037105750544e+02
3.100000000000000000e+01 2.632198515769945857e+02 6.008079777365492191e+02
3.200000000000000000e+01 4.086428571428572809e+02 7.300200989486703520e+02
3.300000000000000000e+01 7.286997526283241768e+02 7.483361162646876892e+02
3.400000000000000000e+01 7.425420531849104009e+02 6.928617810760667908e+02
3.500000000000000000e+01 8.294641311069883614e+02 6.571771799628942290e+02
3.600000000000000000e+01 1.004334879406308119e+03 6.998092145949287897e+02
3.700000000000000000e+01 9.862031539888685074e+02 6.704140383426097287e+02
3.800000000000000000e+01 5.998821892393323196e+02 2.027764378478664185e+02
3.900000000000000000e+01 5.630658627087200330e+02 1.684338280766852449e+02
4.000000000000000000e+01 5.203812615955473575e+02 1.362229437229437963e+02
4.100000000000000000e+01 4.855649350649352414e+02 1.501178107606679077e+02
4.200000000000000000e+01 3.593528138528139948e+02 4.998484848484861232e+01
4.300000000000000000e+01 5.120126777983921329e+02 2.350398886827458682e+02
4.400000000000000000e+01 4.320905998763143430e+02 2.587244897959184300e+02
4.500000000000000000e+01 3.017467532467533715e+02 2.362241805813234805e+02
4.600000000000000000e+01 1.061230364873222243e+03 2.728562152133581549e+02
4.700000000000000000e+01 1.044230364873222243e+03 2.728562152133581549e+02
