1.000000000000000000e+00 3.733002473716761074e+02 6.204134199134198298e+02
2.000000000000000000e+00 3.472736549165121573e+02 5.978605442176869929e+02
3.000000000000000000e+00 5.180126777983921329e+02 5.293596165739022581e+02
4.000000000000000000e+00 5.714344465058752576e+02 5.781233766233765436e+02
5.000000000000000000e+00 5.617764378478666458e+02 4.576743970315399110e+02
6.000000000000000000e+00 5.427498453927025821e+02 4.254635126777984055e+02
7.000000000000000000e+00 5.896978973407547073e+02 4.309372294372294618e+02
8.000000000000000000e+00 5.835136054421770950e+02 4.086737786023500689e+02
9.000000000000000000e+00 5.402761286332715827e+02 2.308030303030303685e+02
1.000000000000000000e+01 4.731437847866421293e+02 1.739075448361163581e+02
1.100000000000000000e+01 3.376156462585035456e+02 1.632495361781076326e+02
1.200000000000000000e+01 6.884097093382808907e+02 1.583546691403835212e+02
1.300000000000000000e+01 7.385946196660484020e+02 2.223818800247372565e+02
1.400000000000000000e+01 7.067257266542983416e+02 2.278555967841682559e+02
1.500000000000000000e+01 8.155166975881263625e+02 1.766181199752628572e+02
1.600000000000000000e+01 8.301747062461349742e+02 3.180936920222634399e+02
1.700000000000000000e+01 7.759897959183674629e+02 3.463045763760050022e+02
1.800000000000000000e+01 8.366484230055659737e+02 3.903577612863327886e+02
1.900000000000000000e+01 8.588067408781696486e+02 3.428308596165738891e+02
2.000000000000000000e+01 8.801227581941868721e+02 3.616731601731602268e+02
2.100000000000000000e+01 9.283602350030923844e+02 3.288042671614100527e+02
2.200000000000000000e+01 9.691765615337046711e+02 3.060145330859617161e+02
2.300000000000000000e+01 9.063336425479285481e+02 4.885432900432900283e+02
2.400000000000000000e+01 9.523868274582562208e+02 5.019118738404452529e+02
2.500000000000000000e+01 9.822557204700062812e+02 5.075698824984539215e+02
2.600000000000000000e+01 1.019177179962894343e+03 4.588586889301175233e+02
2.700000000000000000e+01 9.434393939393942219e+02 5.390176252319108698e+02
2.800000000000000000e+01 8.685173160173162614e+02 5.758865182436611576e+02
2.900000000000000000e+01 9.177022263450837727e+02 6.263608534322820560e+02
3.000000000000000000e+01 9.568079777365494465e+02 5.599916512059369325e+02
3.100000000000000000e+01 1.047098639455782404e+03 6.213608534322820560e+02
3.200000000000000000e+01 1.090678107606679305e+03 5.313070500927643707e+02
3.300000000000000000e+01 4.187745825602970058e+02 3.019511440940016200e+01
