1.000000000000000000e+00 7.690423623995054641e+02 1.278017934446506843e+02
2.000000000000000000e+00 8.066743970315401384e+02 1.337492269635126831e+02
3.000000000000000000e+00 9.785451453308598957e+02 1.798549783549783569e+02
4.000000000000000000e+00 9.852031539888685074e+02 2.445927643784787051e+02
5.000000000000000000e+00 8.511487322201610368e+02 4.388320964749536301e+02
6.000000000000000000e+00 8.890176252319110972e+02 5.367807668521954838e+02
7.000000000000000000e+00 7.870689548546693004e+02 7.861524427952998622e+02
8.000000000000000000e+00 5.926453308596167062e+02 7.024829931972794839e+01
9.000000000000000000e+00 4.266168831168832298e+02 5.806400742115033609e+01
1.000000000000000000e+01 3.465105132962276571e+02 7.732745825602978584e+01
1.100000000000000000e+01 2.404826839826841365e+02 2.451190476190477057e+02
1.200000000000000000e+01 3.782476808905381063e+02 3.698048855905999517e+02
1.300000000000000000e+01 4.015111317254175560e+02 4.109106369820655686e+02
1.400000000000000000e+01 4.338537414965987296e+02 3.962526283240569001e+02
1.500000000000000000e+01 4.422748917748919553e+02 3.408308596165738891e+02
1.600000000000000000e+01 4.993546691403835780e+02 3.245148423005566656e+02
1.700000000000000000e+01 5.343812615955473575e+02 3.336465677179962768e+02
1.800000000000000000e+01 5.820398886827460956e+02 2.189081632653061433e+02
1.900000000000000000e+01 6.977257266542983416e+02 3.215674087816945530e+02
2.000000000000000000e+01 6.387510822510823800e+02 3.638574520717378391e+02
2.100000000000000000e+01 4.910386518243662408e+02 5.698865182436611576e+02
2.200000000000000000e+01 4.177745825602970058e+02 6.171239950525664426e+02
2.300000000000000000e+01 5.118809523809525786e+02 6.399662956091526667e+02
2.400000000000000000e+01 4.832755102040817405e+02 6.688877551020407282e+02
2.500000000000000000e+01 2.547461348175634726e+02 5.866762523191093806e+02
2.600000000000000000e+01 3.057467532467533715e+02 6.597034632034631159e+02
2.700000000000000000e+01 4.042217068645641689e+02 7.401518243661100769e+02
