1.000000000000000000e+00 8.110955473098331368e+02 4.551113172541749918e+01
2.000000000000000000e+00 7.517263450834880132e+02 1.352229437229437963e+02
3.000000000000000000e+00 7.305680272108845656e+02 1.540652442795300203e+02
4.000000000000000000e+00 7.065680272108845656e+02 1.460652442795300203e+02
5.000000000000000000e+00 6.379353741496599923e+02 9.027489177489189842e+01
6.000000000000000000e+00 6.392247990105133795e+02 3.108998144712438716e+01
7.000000000000000000e+00 4.213008658008658927e+02 4.616914038342622462e+01
8.000000000000000000e+00 4.584066171923315665e+02 8.290630797773667382e+01
9.000000000000000000e+00 3.683528138528139948e+02 8.480117501546078529e+01
1.000000000000000000e+01 6.717517006802722790e+02 2.113027210884354190e+02
1.100000000000000000e+01 7.801740878169450752e+02 2.121975881261596442e+02
1.200000000000000000e+01 9.125705009276439341e+02 2.644350649350649292e+02
1.300000000000000000e+01 9.390182436611009962e+02 2.369347557204700934e+02
1.400000000000000000e+01 9.919137291280151203e+02 2.715667903525046540e+02
1.500000000000000000e+01 1.035730055658627180e+03 3.235148423005566656e+02
1.600000000000000000e+01 1.016940321583178957e+03 4.059106369820655686e+02
1.700000000000000000e+01 9.704134199134200571e+02 4.520163883735312425e+02
1.800000000000000000e+01 9.840714285714286689e+02 5.086224489795918657e+02
1.900000000000000000e+01 9.955717377860237320e+02 5.383070500927643707e+02
2.000000000000000000e+01 1.041440630797773792e+03 5.330176252319108698e+02
2.100000000000000000e+01 1.037966914038342793e+03 4.974907235621521409e+02
2.200000000000000000e+01 9.667554112554114454e+02 6.624666048237476161e+02
2.300000000000000000e+01 9.154128014842301582e+02 6.767826221397649533e+02
2.400000000000000000e+01 8.346484230055659737e+02 6.169397031539888303e+02
2.500000000000000000e+01 8.474381570810144240e+02 5.855445269016697694e+02
2.600000000000000000e+01 8.722278911564626469e+02 4.998593073593073655e+02
2.700000000000000000e+01 8.738858998144714860e+02 4.668061224489795791e+02
2.800000000000000000e+01 7.527263450834880132e+02 7.082303648732220154e+02
2.900000000000000000e+01 8.281747062461349742e+02 4.098055040197897370e+02
3.000000000000000000e+01 7.534894867037726272e+02 4.388320964749536301e+02
3.100000000000000000e+01 8.052006802721089116e+02 4.868852813852814165e+02
3.200000000000000000e+01 6.445933828076686041e+02 4.277003710575139053e+02
3.300000000000000000e+01 6.517776747062462164e+02 3.594888682745826145e+02
3.400000000000000000e+01 5.852767470624614816e+02 3.395940012368583893e+02
3.500000000000000000e+01 5.867504638218924811e+02 4.123317872603586807e+02
3.600000000000000000e+01 6.382773654916513806e+02 4.643324056895485796e+02
3.700000000000000000e+01 5.854610389610390939e+02 4.885958565244279725e+02
3.800000000000000000e+01 6.233824984539271554e+02 2.643824984539270417e+02
3.900000000000000000e+01 5.830398886827460956e+02 2.641456400742115420e+02
4.000000000000000000e+01 5.579607297464442581e+02 2.656193568336425415e+02
4.100000000000000000e+01 5.348024118738405832e+02 2.678562152133581549e+02
4.200000000000000000e+01 6.060139146567719308e+02 6.118871366728509429e+02
4.300000000000000000e+01 6.409353741496599923e+02 6.295977118119974421e+02
4.400000000000000000e+01 6.720936920222636672e+02 6.913880643166356776e+02
4.500000000000000000e+01 6.177244897959185437e+02 7.018092145949287897e+02
4.600000000000000000e+01 5.184863945578233597e+02 7.774944341372912504e+02
4.700000000000000000e+01 4.653014842300557916e+02 7.141777983920840143e+02
4.800000000000000000e+01 4.838017934446507411e+02 5.531493506493507084e+02
4.900000000000000000e+01 4.796700680272110162e+02 4.252266542980829058e+02
5.000000000000000000e+01 4.733014842300557916e+02 3.980157699443414003e+02
5.100000000000000000e+01 3.710633889919604940e+02 3.823577612863327886e+02
5.200000000000000000e+01 3.781425479282623314e+02 1.808549783549783569e+02
5.300000000000000000e+01 3.539316635745208828e+02 1.905129870129870824e+02
5.400000000000000000e+01 3.089310451453309838e+02 1.759601113172542455e+02
5.500000000000000000e+01 2.767201607915894215e+02 1.667232529375387458e+02
5.600000000000000000e+01 2.618778602350031974e+02 1.026434755720471230e+02
5.700000000000000000e+01 3.044573283858999844e+02 3.435940012368583893e+02
5.800000000000000000e+01 3.608265306122449942e+02 3.477782931354360016e+02
5.900000000000000000e+01 3.880899814471244440e+02 2.849879406307977661e+02
6.000000000000000000e+01 2.666410018552876977e+02 1.975921459492888062e+02
6.100000000000000000e+01 2.874307359307360343e+02 2.421190476190477057e+02
6.200000000000000000e+01 2.876150278293136466e+02 2.082501546072975316e+02
6.300000000000000000e+01 3.794845392702537197e+02 4.199372294372294618e+02
6.400000000000000000e+01 3.684845392702537197e+02 4.399372294372294618e+02
6.500000000000000000e+01 3.421419294990724325e+02 4.830695732838590288e+02
6.600000000000000000e+01 3.281419294990724325e+02 4.850695732838590288e+02
6.700000000000000000e+01 2.787201607915894215e+02 4.840695732838590288e+02
6.800000000000000000e+01 2.870095856524429223e+02 3.873051948051947875e+02
6.900000000000000000e+01 2.670095856524429223e+02 3.943051948051947875e+02
7.000000000000000000e+01 1.592711811997527320e+02 3.742260358688930637e+02
7.100000000000000000e+01 2.241141001855288550e+02 6.250714285714285552e+02
7.200000000000000000e+01 3.240627705627707087e+02 6.337294372294372806e+02
7.300000000000000000e+01 3.240627705627707087e+02 6.217294372294372806e+02
7.400000000000000000e+01 3.537473716759432705e+02 5.894393939393939945e+02
7.500000000000000000e+01 3.809056895485468317e+02 5.696496598639455442e+02
