1.000000000000000000e+00 1.014703463203463343e+03 6.380188620902906678e+02
2.000000000000000000e+00 1.014703463203463343e+03 6.380188620902906678e+02
3.000000000000000000e+00 9.986243042671615058e+02 5.039118738404452529e+02
4.000000000000000000e+00 9.094653679653681593e+02 5.424913419913419830e+02
5.000000000000000000e+00 7.960163883735312993e+02 2.329873222016079808e+02
6.000000000000000000e+00 7.490157699443416277e+02 2.468296227581942048e+02
7.000000000000000000e+00 6.831728509585655047e+02 2.468821892393320923e+02
8.000000000000000000e+00 6.852779839208412795e+02 2.037764378478664185e+02
9.000000000000000000e+00 4.665383426097712913e+02 2.063552875695733064e+02
1.000000000000000000e+01 4.872755102040817405e+02 2.318030303030303685e+02
